fold_idx | sample_idx | split_type
14 | 32402 | train
14 | 32403 | train
14 | 32404 | train
14 | 32405 | train
14 | 32406 | train
14 | 32407 | train
14 | 32408 | train
14 | 32409 | train
14 | 32410 | train
14 | 32411 | train
14 | 32412 | train
14 | 32413 | train
14 | 32414 | train
14 | 32415 | train
14 | 32416 | train
14 | 32417 | train
14 | 32418 | train
14 | 32419 | train
14 | 32420 | train
14 | 32421 | train
14 | 32422 | train
14 | 32423 | train
14 | 32424 | train
14 | 32425 | train
14 | 32426 | train
14 | 32427 | train
14 | 32428 | train
14 | 32429 | train
14 | 32430 | train
14 | 32431 | train
14 | 32432 | train
14 | 32433 | train
14 | 32434 | train
14 | 32435 | train
14 | 32436 | train
14 | 32437 | train
14 | 32438 | train
14 | 32439 | train
14 | 32440 | train
14 | 32441 | train
14 | 32442 | train
14 | 32443 | train
14 | 32444 | train
14 | 32445 | train
14 | 32446 | train
14 | 32447 | train
14 | 32448 | train
14 | 32449 | train
14 | 32450 | train
14 | 32451 | train
14 | 32452 | train
14 | 32453 | train
14 | 32454 | train
14 | 32455 | train
14 | 32456 | train
14 | 32457 | train
14 | 32458 | train
14 | 32459 | train
14 | 32460 | train
14 | 32461 | train
14 | 32462 | train
14 | 32463 | train
14 | 32464 | train
14 | 32465 | train
14 | 32466 | train
14 | 32467 | train
14 | 32468 | train
14 | 32469 | train
14 | 32470 | train
14 | 32471 | train
14 | 32472 | train
14 | 32473 | train
14 | 32474 | train
14 | 32475 | train
14 | 32476 | train
14 | 32477 | train
14 | 32478 | train
14 | 32479 | train
14 | 32480 | train
14 | 32481 | train
14 | 32482 | train
14 | 32483 | train
14 | 32484 | train
14 | 32485 | train
14 | 32486 | train
14 | 32487 | train
14 | 32488 | train
14 | 32489 | train
14 | 32490 | train
14 | 32491 | train
14 | 32492 | train
14 | 32493 | train
14 | 32494 | train
14 | 32495 | train
14 | 32496 | train
14 | 32497 | train
14 | 32498 | train
14 | 32499 | train
14 | 32500 | train
14 | 32501 | train
14 | 32502 | train
14 | 32503 | train
14 | 32504 | train
14 | 32505 | train
14 | 32506 | train
14 | 32507 | train
14 | 32508 | train
14 | 32509 | train
14 | 32510 | train
14 | 32511 | train
14 | 32512 | train
14 | 32513 | train
14 | 32514 | train
14 | 32515 | train
14 | 32516 | train
14 | 32517 | train
14 | 32518 | train
14 | 32519 | train
14 | 32520 | train
14 | 32521 | train
14 | 32522 | train
14 | 32523 | train
14 | 32524 | train
14 | 32525 | train
14 | 32526 | train
14 | 32527 | train
14 | 32528 | train
14 | 32529 | train
14 | 32530 | train
14 | 32531 | train
14 | 32532 | train
14 | 32533 | train
14 | 32534 | train
14 | 32535 | train
14 | 32536 | train
14 | 32537 | train
14 | 32538 | train
14 | 32539 | train
14 | 32540 | train
14 | 32541 | train
14 | 32542 | train
14 | 32543 | train
14 | 32544 | train
14 | 32545 | train
14 | 32546 | train
14 | 32547 | train
14 | 32548 | train
14 | 32549 | train
14 | 32550 | train
14 | 32551 | train
14 | 32552 | train
14 | 32553 | train
14 | 32554 | train
14 | 32555 | train
14 | 32556 | train
14 | 32557 | train
14 | 32558 | train
14 | 32559 | train
14 | 32560 | train
14 | 32561 | train
14 | 32562 | train
14 | 32563 | train
14 | 32564 | train
14 | 32565 | train
14 | 32566 | train
14 | 32567 | train
14 | 32568 | train
14 | 32569 | train
14 | 32570 | train
14 | 32571 | train
14 | 32572 | train
14 | 32573 | train
14 | 32574 | train
14 | 32575 | train
14 | 32576 | train
14 | 32577 | train
14 | 32578 | train
14 | 32579 | train
14 | 32580 | train
14 | 32581 | train
14 | 32582 | train
14 | 32583 | train
14 | 32584 | train
14 | 32585 | train
14 | 32586 | train
14 | 32587 | train
14 | 32588 | train
14 | 32589 | train
14 | 32590 | train
14 | 32591 | train
14 | 32592 | train
14 | 32593 | train
14 | 32594 | train
14 | 32595 | train
14 | 32596 | train
14 | 32597 | train
14 | 32598 | train
14 | 32599 | train
14 | 32600 | train
14 | 32601 | train
14 | 32602 | train
14 | 32603 | train
14 | 32604 | train
14 | 32605 | train
14 | 32606 | train
14 | 32607 | train
14 | 32608 | train
14 | 32609 | train
14 | 32610 | train
14 | 32611 | train
14 | 32612 | train
14 | 32613 | train
14 | 32614 | train
14 | 32615 | train
14 | 32616 | train
14 | 32617 | train
14 | 32618 | train
14 | 32619 | train
14 | 32620 | train
14 | 32621 | train
14 | 32622 | train
14 | 32623 | train
14 | 32624 | train
14 | 32625 | train
14 | 32626 | train
14 | 32627 | train
14 | 32628 | train
14 | 32629 | train
14 | 32630 | train
14 | 32631 | train
14 | 32632 | train
14 | 32633 | train
14 | 32634 | train
14 | 32635 | train
14 | 32636 | train
14 | 32637 | train
14 | 32638 | train
14 | 32639 | train
14 | 32640 | train
14 | 32641 | train
14 | 32642 | train
14 | 32643 | train
14 | 32644 | train
14 | 32645 | train
14 | 32646 | train
14 | 32647 | train
14 | 32648 | train
14 | 32649 | train
14 | 32650 | train
14 | 32651 | train
14 | 32652 | train
14 | 32653 | train
14 | 32654 | train
14 | 32655 | train
14 | 32656 | train
14 | 32657 | train
14 | 32658 | train
14 | 32659 | train
14 | 32660 | train
14 | 32661 | train
14 | 32662 | train
14 | 32663 | train
14 | 32664 | train
14 | 32665 | train
14 | 32666 | train
14 | 32667 | train
14 | 32668 | train
14 | 32669 | train
14 | 32670 | train
14 | 32671 | train
14 | 32672 | train
14 | 32673 | train
14 | 32674 | train
14 | 32675 | train
14 | 32676 | train
14 | 32677 | train
14 | 32678 | train
14 | 32679 | train
14 | 32680 | train
14 | 32681 | train
14 | 32682 | train
14 | 32683 | train
14 | 32684 | train
14 | 32685 | train
14 | 32686 | train
14 | 32687 | train
14 | 32688 | train
14 | 32689 | train
14 | 32690 | train
14 | 32691 | train
14 | 32692 | train
14 | 32693 | train
14 | 32694 | train
14 | 32695 | train
14 | 32696 | train
14 | 32697 | train
14 | 32698 | train
14 | 32699 | train
14 | 32700 | train
14 | 32701 | train
14 | 32702 | train
14 | 32703 | train
14 | 32704 | train
14 | 32705 | train
14 | 32706 | train
14 | 32707 | train
14 | 32708 | train
14 | 32709 | train
14 | 32710 | train
14 | 32711 | train
14 | 32712 | train
14 | 32713 | train
14 | 32714 | train
14 | 32715 | train
14 | 32716 | train
14 | 32717 | train
14 | 32718 | train
14 | 32719 | train
14 | 32720 | train
14 | 32721 | train
14 | 32722 | train
14 | 32723 | train
14 | 32724 | train
14 | 32725 | train
14 | 32726 | train
14 | 32727 | train
14 | 32728 | train
14 | 32729 | train
14 | 32730 | train
14 | 32731 | train
14 | 32732 | train
14 | 32733 | train
14 | 32734 | train
14 | 32735 | train
14 | 32736 | train
14 | 32737 | train
14 | 32738 | train
14 | 32739 | train
14 | 32740 | train
14 | 32741 | train
14 | 32742 | train
14 | 32743 | train
14 | 32744 | train
14 | 32745 | train
14 | 32746 | train
14 | 32747 | train
14 | 32748 | train
14 | 32749 | train
14 | 32750 | train
14 | 32751 | train
14 | 32752 | train
14 | 32753 | train
14 | 32754 | train
14 | 32755 | train
14 | 32756 | train
14 | 32757 | train
14 | 32758 | train
14 | 32759 | train
14 | 32760 | train
14 | 32761 | train
14 | 32762 | train
14 | 32763 | train
14 | 32764 | train
14 | 32765 | train
14 | 32766 | train
14 | 32767 | train
14 | 32768 | train
14 | 32769 | train
14 | 32770 | train
14 | 32771 | train
14 | 32772 | train
14 | 32773 | train
14 | 32774 | train
14 | 32775 | train
14 | 32776 | train
14 | 32777 | train
14 | 32778 | train
14 | 32779 | train
14 | 32780 | train
14 | 32781 | train
14 | 32782 | train
14 | 32783 | train
14 | 32784 | train
14 | 32785 | train
14 | 32786 | train
14 | 32787 | train
14 | 32788 | train
14 | 32789 | train
14 | 32790 | train
14 | 32791 | train
14 | 32792 | train
14 | 32793 | train
14 | 32794 | train
14 | 32795 | train
14 | 32796 | train
14 | 32797 | train
14 | 32798 | train
14 | 32799 | train
14 | 32800 | train
14 | 32801 | train
14 | 32802 | train
14 | 32803 | train
14 | 32804 | train
14 | 32805 | train
14 | 32806 | train
14 | 32807 | train
14 | 32808 | train
14 | 32809 | train
14 | 32810 | train
14 | 32811 | train
14 | 32812 | train
14 | 32813 | train
14 | 32814 | train
14 | 32815 | train
14 | 32816 | train
14 | 32817 | train
14 | 32818 | train
14 | 32819 | train
14 | 32820 | train
14 | 32821 | train
14 | 32822 | train
14 | 32823 | train
14 | 32824 | train
14 | 32825 | train
14 | 32826 | train
14 | 32827 | train
14 | 32828 | train
14 | 32829 | train
14 | 32830 | train
14 | 32831 | train
14 | 32832 | train
14 | 32833 | train
14 | 32834 | train
14 | 32835 | train
14 | 32836 | train
14 | 32837 | train
14 | 32838 | train
14 | 32839 | train
14 | 32840 | train
14 | 32841 | train
14 | 32842 | train
14 | 32843 | train
14 | 32844 | train
14 | 32845 | train
14 | 32846 | train
14 | 32847 | train
14 | 32848 | train
14 | 32849 | train
14 | 32850 | train
14 | 32851 | train
14 | 32852 | train
14 | 32853 | train
14 | 32854 | train
14 | 32855 | train
14 | 32856 | train
14 | 32857 | train
14 | 32858 | train
14 | 32859 | train
14 | 32860 | train
14 | 32861 | train
14 | 32862 | train
14 | 32863 | train
14 | 32864 | train
14 | 32865 | train
14 | 32866 | train
14 | 32867 | train
14 | 32868 | train
14 | 32869 | train
14 | 32870 | train
14 | 32871 | train
14 | 32872 | train
14 | 32873 | train
14 | 32874 | train
14 | 32875 | train
14 | 32876 | train
14 | 32877 | train
14 | 32878 | train
14 | 32879 | train
14 | 32880 | train
14 | 32881 | train
14 | 32882 | train
14 | 32883 | train
14 | 32884 | train
14 | 32885 | train
14 | 32886 | train
14 | 32887 | train
14 | 32888 | train
14 | 32889 | train
14 | 32890 | train
14 | 32891 | train
14 | 32892 | train
14 | 32893 | train
14 | 32894 | train
14 | 32895 | train
14 | 32896 | train
14 | 32897 | train
14 | 32898 | train
14 | 32899 | train
14 | 32900 | train
14 | 32901 | train
14 | 32902 | train
14 | 32903 | train
14 | 32904 | train
14 | 32905 | train
14 | 32906 | train
14 | 32907 | train
14 | 32908 | train
14 | 32909 | train
14 | 32910 | train
14 | 32911 | train
14 | 32912 | train
14 | 32913 | train
14 | 32914 | train
14 | 32915 | train
14 | 32916 | train
14 | 32917 | train
14 | 32918 | train
14 | 32919 | train
14 | 32920 | train
14 | 32921 | train
14 | 32922 | train
14 | 32923 | train
14 | 32924 | train
14 | 32925 | train
14 | 32926 | train
14 | 32927 | train
14 | 32928 | train
14 | 32929 | train
14 | 32930 | train
14 | 32931 | train
14 | 32932 | train
14 | 32933 | train
14 | 32934 | train
14 | 32935 | train
14 | 32936 | train
14 | 32937 | train
14 | 32938 | train
14 | 32939 | train
14 | 32940 | train
14 | 32941 | train
14 | 32942 | train
14 | 32943 | train
14 | 32944 | train
14 | 32945 | train
14 | 32946 | train
14 | 32947 | train
14 | 32948 | train
14 | 32949 | train
14 | 32950 | train
14 | 32951 | train
14 | 32952 | train
14 | 32953 | train
14 | 32954 | train
14 | 32955 | train
14 | 32956 | train
14 | 32957 | train
14 | 32958 | train
14 | 32959 | train
14 | 32960 | train
14 | 32961 | train
14 | 32962 | train
14 | 32963 | train
14 | 32964 | train
14 | 32965 | train
14 | 32966 | train
14 | 32967 | train
14 | 32968 | train
14 | 32969 | train
14 | 32970 | train
14 | 32971 | train
14 | 32972 | train
14 | 32973 | train
14 | 32974 | train
14 | 32975 | train
14 | 32976 | train
14 | 32977 | train
14 | 32978 | train
14 | 32979 | train
14 | 32980 | train
14 | 32981 | train
14 | 32982 | train
14 | 32983 | train
14 | 32984 | train
14 | 32985 | train
14 | 32986 | train
14 | 32987 | train
14 | 32988 | train
14 | 32989 | train
14 | 32990 | train
14 | 32991 | train
14 | 32992 | train
14 | 32993 | train
14 | 32994 | train
14 | 32995 | train
14 | 32996 | train
14 | 32997 | train
14 | 32998 | train
14 | 32999 | train
14 | 33000 | train
14 | 33001 | train
14 | 33002 | train
14 | 33003 | train
14 | 33004 | train
14 | 33005 | train
14 | 33006 | train
14 | 33007 | train
14 | 33008 | train
14 | 33009 | train
14 | 33010 | train
14 | 33011 | train
14 | 33012 | train
14 | 33013 | train
14 | 33014 | train
14 | 33015 | train
14 | 33016 | train
14 | 33017 | train
14 | 33018 | train
14 | 33019 | train
14 | 33020 | train
14 | 33021 | train
14 | 33022 | train
14 | 33023 | train
14 | 33024 | train
14 | 33025 | train
14 | 33026 | train
14 | 33027 | train
14 | 33028 | train
14 | 33029 | train
14 | 33030 | train
14 | 33031 | train
14 | 33032 | train
14 | 33033 | train
14 | 33034 | train
14 | 33035 | train
14 | 33036 | train
14 | 33037 | train
14 | 33038 | train
14 | 33039 | train
14 | 33040 | train
14 | 33041 | train
14 | 33042 | train
14 | 33043 | train
14 | 33044 | train
14 | 33045 | train
14 | 33046 | train
14 | 33047 | train
14 | 33048 | train
14 | 33049 | train
14 | 33050 | train
14 | 33051 | train
14 | 33052 | train
14 | 33053 | train
14 | 33054 | train
14 | 33055 | train
14 | 33056 | train
14 | 33057 | train
14 | 33058 | train
14 | 33059 | train
14 | 33060 | train
14 | 33061 | train
14 | 33062 | train
14 | 33063 | train
14 | 33064 | train
14 | 33065 | train
14 | 33066 | train
14 | 33067 | train
14 | 33068 | train
14 | 33069 | train
14 | 33070 | train
14 | 33071 | train
14 | 33072 | train
14 | 33073 | train
14 | 33074 | train
14 | 33075 | train
14 | 33076 | train
14 | 33077 | train
14 | 33078 | train
14 | 33079 | train
14 | 33080 | train
14 | 33081 | train
14 | 33082 | train
14 | 33083 | train
14 | 33084 | train
14 | 33085 | train
14 | 33086 | train
14 | 33087 | train
14 | 33088 | train
14 | 33089 | train
14 | 33090 | train
14 | 33091 | train
14 | 33092 | train
14 | 33093 | train
14 | 33094 | train
14 | 33095 | train
14 | 33096 | train
14 | 33097 | train
14 | 33098 | train
14 | 33099 | train
14 | 33100 | train
14 | 33101 | train
14 | 33102 | train
14 | 33103 | train
14 | 33104 | train
14 | 33105 | train
14 | 33106 | train
14 | 33107 | train
14 | 33108 | train
14 | 33109 | train
14 | 33110 | train
14 | 33111 | train
14 | 33112 | train
14 | 33113 | train
14 | 33114 | train
14 | 33115 | train
14 | 33116 | train
14 | 33117 | train
14 | 33118 | train
14 | 33119 | train
14 | 33120 | train
14 | 33121 | train
14 | 33122 | train
14 | 33123 | train
14 | 33124 | train
14 | 33125 | train
14 | 33126 | train
14 | 33127 | train
14 | 33128 | train
14 | 33129 | train
14 | 33130 | train
14 | 33131 | train
14 | 33132 | train
14 | 33133 | train
14 | 33134 | train
14 | 33135 | train
14 | 33136 | train
14 | 33137 | train
14 | 33138 | train
14 | 33139 | train
14 | 33140 | train
14 | 33141 | train
14 | 33142 | train
14 | 33143 | train
14 | 33144 | train
14 | 33145 | train
14 | 33146 | train
14 | 33147 | train
14 | 33148 | train
14 | 33149 | train
14 | 33150 | train
14 | 33151 | train
14 | 33152 | train
14 | 33153 | train
14 | 33154 | train
14 | 33155 | train
14 | 33156 | train
14 | 33157 | train
14 | 33158 | train
14 | 33159 | train
14 | 33160 | train
14 | 33161 | train
14 | 33162 | train
14 | 33163 | train
14 | 33164 | train
14 | 33165 | train
14 | 33166 | train
14 | 33167 | train
14 | 33168 | train
14 | 33169 | train
14 | 33170 | train
14 | 33171 | train
14 | 33172 | train
14 | 33173 | train
14 | 33174 | train
14 | 33175 | train
14 | 33176 | train
14 | 33177 | train
14 | 33178 | train
14 | 33179 | train
14 | 33180 | train
14 | 33181 | train
14 | 33182 | train
14 | 33183 | train
14 | 33184 | train
14 | 33185 | train
14 | 33186 | train
14 | 33187 | train
14 | 33188 | train
14 | 33189 | train
14 | 33190 | train
14 | 33191 | train
14 | 33192 | train
14 | 33193 | train
14 | 33194 | train
14 | 33195 | train
14 | 33196 | train
14 | 33197 | train
14 | 33198 | train
14 | 33199 | train
14 | 33200 | train
14 | 33201 | train
14 | 33202 | train
14 | 33203 | train
14 | 33204 | train
14 | 33205 | train
14 | 33206 | train
14 | 33207 | train
14 | 33208 | train
14 | 33209 | train
14 | 33210 | train
14 | 33211 | train
14 | 33212 | train
14 | 33213 | train
14 | 33214 | train
14 | 33215 | train
14 | 33216 | train
14 | 33217 | train
14 | 33218 | train
14 | 33219 | train
14 | 33220 | train
14 | 33221 | train
14 | 33222 | train
14 | 33223 | train
14 | 33224 | train
14 | 33225 | train
14 | 33226 | train
14 | 33227 | train
14 | 33228 | train
14 | 33229 | train
14 | 33230 | train
14 | 33231 | train
14 | 33232 | train
14 | 33233 | train
14 | 33234 | train
14 | 33235 | train
14 | 33236 | train
14 | 33237 | train
14 | 33238 | train
14 | 33239 | train
14 | 33240 | train
14 | 33241 | train
14 | 33242 | train
14 | 33243 | train
14 | 33244 | train
14 | 33245 | train
14 | 33246 | train
14 | 33247 | train
14 | 33248 | train
14 | 33249 | train
14 | 33250 | train
14 | 33251 | train
14 | 33252 | train
14 | 33253 | train
14 | 33254 | train
14 | 33255 | train
14 | 33256 | train
14 | 33257 | train
14 | 33258 | train
14 | 33259 | train
14 | 33260 | train
14 | 33261 | train
14 | 33262 | train
14 | 33263 | train
14 | 33264 | train
14 | 33265 | train
14 | 33266 | train
14 | 33267 | train
14 | 33268 | train
14 | 33269 | train
14 | 33270 | train
14 | 33271 | train
14 | 33272 | train
14 | 33273 | train
14 | 33274 | train
14 | 33275 | train
14 | 33276 | train
14 | 33277 | train
14 | 33278 | train
14 | 33279 | train
14 | 33280 | train
14 | 33281 | train
14 | 33282 | train
14 | 33283 | train
14 | 33284 | train
14 | 33285 | train
14 | 33286 | train
14 | 33287 | train
14 | 33288 | train
14 | 33289 | train
14 | 33290 | train
14 | 33291 | train
14 | 33292 | train
14 | 33293 | train
14 | 33294 | train
14 | 33295 | train
14 | 33296 | train
14 | 33297 | train
14 | 33298 | train
14 | 33299 | train
14 | 33300 | train
14 | 33301 | train
14 | 33302 | train
14 | 33303 | train
14 | 33304 | train
14 | 33305 | train
14 | 33306 | train
14 | 33307 | train
14 | 33308 | train
14 | 33309 | train
14 | 33310 | train
14 | 33311 | train
14 | 33312 | train
14 | 33313 | train
14 | 33314 | train
14 | 33315 | train
14 | 33316 | train
14 | 33317 | train
14 | 33318 | train
14 | 33319 | train
14 | 33320 | train
14 | 33321 | train
14 | 33322 | train
14 | 33323 | train
14 | 33324 | train
14 | 33325 | train
14 | 33326 | train
14 | 33327 | train
14 | 33328 | train
14 | 33329 | train
14 | 33330 | train
14 | 33331 | train
14 | 33332 | train
14 | 33333 | train
14 | 33334 | train
14 | 33335 | train
14 | 33336 | train
14 | 33337 | train
14 | 33338 | train
14 | 33339 | train
14 | 33340 | train
14 | 33341 | train
14 | 33342 | train
14 | 33343 | train
14 | 33344 | train
14 | 33345 | train
14 | 33346 | train
14 | 33347 | train
14 | 33348 | train
14 | 33349 | train
14 | 33350 | train
14 | 33351 | train
14 | 33352 | train
14 | 33353 | train
14 | 33354 | train
14 | 33355 | train
14 | 33356 | train
14 | 33357 | train
14 | 33358 | train
14 | 33359 | train
14 | 33360 | train
14 | 33361 | train
14 | 33362 | train
14 | 33363 | train
14 | 33364 | train
14 | 33365 | train
14 | 33366 | train
14 | 33367 | train
14 | 33368 | train
14 | 33369 | train
14 | 33370 | train
14 | 33371 | train
14 | 33372 | train
14 | 33373 | train
14 | 33374 | train
14 | 33375 | train
14 | 33376 | train
14 | 33377 | train
14 | 33378 | train
14 | 33379 | train
14 | 33380 | train
14 | 33381 | train
14 | 33382 | train
14 | 33383 | train
14 | 33384 | train
14 | 33385 | train
14 | 33386 | train
14 | 33387 | train
14 | 33388 | train
14 | 33389 | train
14 | 33390 | train
14 | 33391 | train
14 | 33392 | train
14 | 33393 | train
14 | 33394 | train
14 | 33395 | train
14 | 33396 | train
14 | 33397 | train
14 | 33398 | train
14 | 33399 | train
14 | 33400 | train
14 | 33401 | train
14 | 33402 | train
14 | 33403 | train
14 | 33404 | train
14 | 33405 | train
14 | 33406 | train
14 | 33407 | train
14 | 33408 | train
14 | 33409 | train
14 | 33410 | train
14 | 33411 | train
14 | 33412 | train
14 | 33413 | train
14 | 33414 | train
14 | 33415 | train
14 | 33416 | train
14 | 33417 | train
14 | 33418 | train
14 | 33419 | train
14 | 33420 | train
14 | 33421 | train
14 | 33422 | train
14 | 33423 | train
14 | 33424 | train
14 | 33425 | train
14 | 33426 | train
14 | 33427 | train
14 | 33428 | train
14 | 33429 | train
14 | 33430 | train
14 | 33431 | train
14 | 33432 | train
14 | 33433 | train
14 | 33434 | train
14 | 33435 | train
14 | 33436 | train
14 | 33437 | train
14 | 33438 | train
14 | 33439 | train
14 | 33440 | train
14 | 33441 | train
14 | 33442 | train
14 | 33443 | train
14 | 33444 | train
14 | 33445 | train
14 | 33446 | train
14 | 33447 | train
14 | 33448 | train
14 | 33449 | train
14 | 33450 | train
14 | 33451 | train
14 | 33452 | train
14 | 33453 | train
14 | 33454 | train
14 | 33455 | train
14 | 33456 | train
14 | 33457 | train
14 | 33458 | train
14 | 33459 | train
14 | 33460 | train
14 | 33461 | train
14 | 33462 | train
14 | 33463 | train
14 | 33464 | train
14 | 33465 | train
14 | 33466 | train
14 | 33467 | train
14 | 33468 | train
14 | 33469 | train
14 | 33470 | train
14 | 33471 | train
14 | 33472 | train
14 | 33473 | train
14 | 33474 | train
14 | 33475 | train
14 | 33476 | train
14 | 33477 | train
14 | 33478 | train
14 | 33479 | train
14 | 33480 | train
14 | 33481 | train
14 | 33482 | train
14 | 33483 | train
14 | 33484 | train
14 | 33485 | train
14 | 33486 | train
14 | 33487 | train
14 | 33488 | train
14 | 33489 | train
14 | 33490 | train
14 | 33491 | train
14 | 33492 | train
14 | 33493 | train
14 | 33494 | train
14 | 33495 | train
14 | 33496 | train
14 | 33497 | train
14 | 33498 | train
14 | 33499 | train
14 | 33500 | train
14 | 33501 | train
14 | 33502 | train
14 | 33503 | train
14 | 33504 | train
14 | 33505 | train
14 | 33506 | train
14 | 33507 | train
14 | 33508 | train
14 | 33509 | train
14 | 33510 | train
14 | 33511 | train
14 | 33512 | train
14 | 33513 | train
14 | 33514 | train
14 | 33515 | train
14 | 33516 | train
14 | 33517 | train
14 | 33518 | train
14 | 33519 | train
14 | 33520 | train
14 | 33521 | train
14 | 33522 | train
14 | 33523 | train
14 | 33524 | train
14 | 33525 | train
14 | 33526 | train
14 | 33527 | train
14 | 33528 | train
14 | 33529 | train
14 | 33530 | train
14 | 33531 | train
14 | 33532 | train
14 | 33533 | train
14 | 33534 | train
14 | 33535 | train
14 | 33536 | train
14 | 33537 | train
14 | 33538 | train
14 | 33539 | train
14 | 33540 | train
14 | 33541 | train
14 | 33542 | train
14 | 33543 | train
14 | 33544 | train
14 | 33545 | train
14 | 33546 | train
14 | 33547 | train
14 | 33548 | train
14 | 33549 | train
14 | 33550 | train
14 | 33551 | train
14 | 33552 | train
14 | 33553 | train
14 | 33554 | train
14 | 33555 | val
14 | 33556 | val
14 | 33557 | val
14 | 33558 | val
14 | 33559 | val
14 | 33560 | val
14 | 33561 | val
14 | 33562 | val
14 | 33563 | val
14 | 33564 | val
14 | 33565 | val
14 | 33566 | val
14 | 33567 | val
14 | 33568 | val
14 | 33569 | val
14 | 33570 | val
14 | 33571 | val
14 | 33572 | val
14 | 33573 | val
14 | 33574 | val
14 | 33575 | val
14 | 33576 | val
14 | 33577 | val
14 | 33578 | val
14 | 33579 | val
14 | 33580 | val
14 | 33581 | val
14 | 33582 | val
14 | 33583 | val
14 | 33584 | val
14 | 33585 | val
14 | 33586 | val
14 | 33587 | val
14 | 33588 | val
14 | 33589 | val
14 | 33590 | val
14 | 33591 | val
14 | 33592 | val
14 | 33593 | val
14 | 33594 | val
14 | 33595 | val
14 | 33596 | val
14 | 33597 | val
14 | 33598 | val
14 | 33599 | val
15 | 33600 | train
15 | 33601 | train
15 | 33602 | train
15 | 33603 | train
15 | 33604 | train
15 | 33605 | train
15 | 33606 | train
15 | 33607 | train
15 | 33608 | train
15 | 33609 | train
15 | 33610 | train
15 | 33611 | train
15 | 33612 | train
15 | 33613 | train
15 | 33614 | train
15 | 33615 | train
15 | 33616 | train
15 | 33617 | train
15 | 33618 | train
15 | 33619 | train
15 | 33620 | train
15 | 33621 | train
15 | 33622 | train
15 | 33623 | train
15 | 33624 | train
15 | 33625 | train
15 | 33626 | train
15 | 33627 | train
15 | 33628 | train
15 | 33629 | train
15 | 33630 | train
15 | 33631 | train
15 | 33632 | train
15 | 33633 | train
15 | 33634 | train
15 | 33635 | train
15 | 33636 | train
15 | 33637 | train
15 | 33638 | train
15 | 33639 | train
15 | 33640 | train
15 | 33641 | train
15 | 33642 | train
15 | 33643 | train
15 | 33644 | train
15 | 33645 | train
15 | 33646 | train
15 | 33647 | train
15 | 33648 | train
15 | 33649 | train
15 | 33650 | train
15 | 33651 | train
15 | 33652 | train
15 | 33653 | train
15 | 33654 | train
15 | 33655 | train
15 | 33656 | train
15 | 33657 | train
15 | 33658 | train
15 | 33659 | train
15 | 33660 | train
15 | 33661 | train
15 | 33662 | train
15 | 33663 | train
15 | 33664 | train
15 | 33665 | train
15 | 33666 | train
15 | 33667 | train
15 | 33668 | train
15 | 33669 | train
15 | 33670 | train
15 | 33671 | train
15 | 33672 | train
15 | 33673 | train
15 | 33674 | train
15 | 33675 | train
15 | 33676 | train
15 | 33677 | train
15 | 33678 | train
15 | 33679 | train
15 | 33680 | train
15 | 33681 | train
15 | 33682 | train
15 | 33683 | train
15 | 33684 | train
15 | 33685 | train
15 | 33686 | train
15 | 33687 | train
15 | 33688 | train
15 | 33689 | train
15 | 33690 | train
15 | 33691 | train
15 | 33692 | train
15 | 33693 | train
15 | 33694 | train
15 | 33695 | train
15 | 33696 | train
15 | 33697 | train
15 | 33698 | train
15 | 33699 | train
15 | 33700 | train
15 | 33701 | train
15 | 33702 | train
15 | 33703 | train
15 | 33704 | train
15 | 33705 | train
15 | 33706 | train
15 | 33707 | train
15 | 33708 | train
15 | 33709 | train
15 | 33710 | train
15 | 33711 | train
15 | 33712 | train
15 | 33713 | train
15 | 33714 | train
15 | 33715 | train
15 | 33716 | train
15 | 33717 | train
15 | 33718 | train
15 | 33719 | train
15 | 33720 | train
15 | 33721 | train
15 | 33722 | train
15 | 33723 | train
15 | 33724 | train
15 | 33725 | train
15 | 33726 | train
15 | 33727 | train
15 | 33728 | train
15 | 33729 | train
15 | 33730 | train
15 | 33731 | train
15 | 33732 | train
15 | 33733 | train
15 | 33734 | train
15 | 33735 | train
15 | 33736 | train
15 | 33737 | train
15 | 33738 | train
15 | 33739 | train
15 | 33740 | train
15 | 33741 | train
15 | 33742 | train
15 | 33743 | train
15 | 33744 | train
15 | 33745 | train
15 | 33746 | train
15 | 33747 | train
15 | 33748 | train
15 | 33749 | train
15 | 33750 | train
15 | 33751 | train
15 | 33752 | train
15 | 33753 | train
15 | 33754 | train
15 | 33755 | train
15 | 33756 | train
15 | 33757 | train
15 | 33758 | train
15 | 33759 | train
15 | 33760 | train
15 | 33761 | train
15 | 33762 | train
15 | 33763 | train
15 | 33764 | train
15 | 33765 | train
15 | 33766 | train
15 | 33767 | train
15 | 33768 | train
15 | 33769 | train
15 | 33770 | train
15 | 33771 | train
15 | 33772 | train
15 | 33773 | train
15 | 33774 | train
15 | 33775 | train
15 | 33776 | train
15 | 33777 | train
15 | 33778 | train
15 | 33779 | train
15 | 33780 | train
15 | 33781 | train
15 | 33782 | train
15 | 33783 | train
15 | 33784 | train
15 | 33785 | train
15 | 33786 | train
15 | 33787 | train
15 | 33788 | train
15 | 33789 | train
15 | 33790 | train
15 | 33791 | train
15 | 33792 | train
15 | 33793 | train
15 | 33794 | train
15 | 33795 | train
15 | 33796 | train
15 | 33797 | train
15 | 33798 | train
15 | 33799 | train
